year,Source,Target,numberacquisitions
2008,423,212,2
2008,238,238,26
2008,551,336,1
2008,445,446,2
2008,812,611,1
2008,335,334,7
2008,523,115,1
2008,532,335,1
2008,525,211,2
2008,325,561,3
2008,335,213,1
2008,327,332,2
2008,511,492,1
2008,337,336,2
2008,621,524,1
2008,512,451,1
2008,423,444,3
2008,339,451,1
2008,531,482,1
2008,562,488,1
2008,335,221,2
2008,611,334,1
2008,525,424,1
2008,333,488,1
2008,211,237,3
2008,332,561,1
2008,523,452,5
2008,325,423,5
2008,482,454,1
2008,523,326,12
2008,523,812,6
2008,453,541,1
2008,424,481,1
2008,551,531,1
2008,424,423,4
2008,511,561,10
2008,334,423,8
2008,335,517,2
2008,486,221,8
2008,515,517,2
2008,221,333,1
2008,541,813,2
2008,331,331,19
2008,331,541,1
2008,561,511,19
2008,441,488,1
2008,481,541,2
2008,522,424,1
2008,311,111,4
2008,337,332,1
2008,711,722,1
2008,111,311,2
2008,515,511,5
2008,531,532,1
2008,621,621,119
2008,314,316,1
2008,525,811,1
2008,441,336,2
2008,541,488,2
2008,324,212,1
2008,523,213,10
2008,333,335,3
2008,337,236,1
2008,326,325,2
2008,517,561,1
2008,541,532,1
2008,511,337,1
2008,532,488,3
2008,481,481,8
2008,211,211,101
2008,237,333,1
2008,561,611,1
2008,339,BBB,1
2008,518,522,6
2008,332,333,8
2008,311,445,10
2008,325,523,1
2008,811,713,1
2008,561,336,2
2008,326,523,1
2008,533,533,1
2008,515,541,5
2008,339,335,1
2008,523,334,52
2008,621,334,1
2008,484,488,16
2008,112,112,5
2008,517,511,11
2008,339,511,4
2008,339,326,4
2008,541,448,1
2008,811,335,1
2008,237,493,1
2008,541,492,1
2008,323,541,1
2008,339,315,3
2008,511,512,1
2008,511,237,1
2008,325,813,1
2008,522,551,5
2008,623,561,1
2008,486,324,1
2008,512,334,1
2008,238,237,2
2008,562,562,21
2008,541,512,2
2008,511,517,4
2008,523,562,1
2008,321,332,2
2008,312,333,1
2008,517,517,69
2008,722,333,1
2008,622,334,1
2008,523,114,1
2008,238,312,1
2008,424,447,3
2008,213,237,4
2008,211,713,1
2008,511,522,2
2008,524,621,6
2008,442,333,1
2008,541,562,3
2008,531,446,1
2008,339,333,3
2008,325,211,1
2008,237,722,1
2008,313,325,1
2008,524,523,13
2008,334,443,2
2008,525,541,5
2008,518,334,2
2008,211,336,1
2008,331,332,8
2008,339,621,2
2008,561,333,1
2008,334,622,1
2008,335,511,3
2008,541,541,496
2008,331,335,1
2008,312,722,2
2008,212,213,2
2008,541,335,1
2008,321,321,10
2008,523,423,17
2008,713,812,1
2008,325,221,1
2008,523,111,1
2008,486,493,2
2008,221,237,1
2008,541,236,2
2008,511,541,63
2008,511,443,1
2008,335,324,1
2008,335,336,6
2008,332,321,1
2008,511,621,1
2008,511,722,1
2008,339,332,1
2008,337,321,1
2008,523,533,1
2008,531,525,2
2008,212,511,1
2008,237,237,19
2008,325,333,4
2008,532,452,1
2008,511,713,1
2008,312,424,3
2008,237,541,3
2008,334,333,10
2008,551,333,1
2008,523,511,64
2008,337,334,1
2008,531,334,1
2008,424,311,1
2008,424,324,2
2008,326,811,1
2008,811,811,14
2008,315,424,2
2008,484,541,1
2008,518,621,2
2008,423,453,5
2008,523,321,3
2008,722,511,1
2008,237,212,1
2008,541,517,5
2008,523,481,2
2008,333,339,2
2008,523,561,39
2008,213,523,1
2008,211,212,2
2008,561,488,1
2008,336,333,10
2008,711,713,1
2008,533,448,1
2008,518,541,10
2008,336,334,11
2008,334,517,8
2008,424,333,1
2008,561,332,1
2008,561,323,1
2008,325,327,1
2008,115,339,1
2008,336,441,1
2008,522,325,1
2008,423,562,2
2008,517,238,2
2008,511,453,4
2008,211,486,1
2008,532,541,1
2008,711,711,10
2008,448,313,2
2008,512,812,1
2008,624,611,2
2008,332,213,2
2008,453,523,1
2008,325,322,2
2008,624,813,1
2008,425,325,1
2008,812,315,1
2008,331,238,2
2008,541,453,1
2008,333,423,9
2008,812,524,1
2008,483,483,4
2008,561,325,2
2008,813,423,1
2008,423,443,2
2008,926,221,1
2008,445,623,1
2008,551,522,1
2008,221,541,4
2008,488,483,1
2008,453,511,1
2008,541,332,2
2008,324,541,1
2008,336,424,1
2008,541,325,12
2008,531,711,2
2008,532,333,1
2008,424,326,1
2008,336,325,2
2008,532,811,2
2008,221,561,1
2008,523,311,20
2008,511,813,3
2008,448,523,1
2008,423,511,4
2008,213,221,2
2008,525,423,1
2008,611,813,1
2008,451,221,2
2008,511,524,3
2008,452,541,2
2008,423,561,2
2008,523,331,6
2008,611,611,40
2008,335,453,1
2008,441,441,35
2008,237,236,3
2008,333,523,1
2008,511,325,2
2008,541,452,1
2008,622,541,1
2008,324,221,1
2008,327,325,1
2008,611,515,1
2008,334,237,2
2008,424,448,1
2008,525,623,1
2008,111,111,6
2008,484,483,1
2008,423,488,2
2008,523,622,5
2008,221,331,1
2008,523,333,23
2008,237,531,16
2008,721,237,1
2008,212,483,1
2008,562,238,1
2008,522,326,1
2008,524,326,1
2008,541,561,23
2008,424,511,4
2008,424,325,6
2008,523,447,5
2008,237,721,4
2008,337,511,1
2008,237,213,3
2008,722,523,2
2008,621,622,21
2008,531,811,1
2008,532,924,1
2008,238,213,2
2008,211,523,1
2008,488,481,1
2008,511,454,1
2008,213,212,5
2008,515,515,59
2008,443,531,1
2008,512,311,1
2008,523,518,9
2008,519,624,1
2008,425,441,1
2008,488,336,2
2008,111,112,1
2008,332,523,3
2008,561,561,86
2008,525,237,1
2008,531,622,4
2008,813,541,2
2008,611,621,1
2008,324,324,4
2008,488,488,20
2008,525,213,3
2008,322,322,19
2008,237,238,2
2008,336,337,1
2008,327,444,1
2008,523,336,31
2008,213,531,1
2008,531,541,3
2008,236,532,1
2008,541,624,1
2008,713,721,1
2008,339,448,1
2008,621,812,2
2008,811,336,1
2008,523,113,1
2008,238,541,2
2008,236,237,2
2008,531,493,5
2008,713,213,1
2008,811,334,1
2008,333,325,6
2008,334,331,1
2008,517,447,1
2008,336,316,1
2008,326,335,2
2008,531,511,3
2008,531,722,1
2008,237,336,1
2008,332,624,1
2008,623,622,4
2008,523,484,6
2008,334,441,1
2008,531,444,1
2008,311,488,1
2008,454,519,1
2008,334,518,1
2008,512,454,1
2008,532,512,1
2008,713,711,3
2008,525,332,1
2008,211,562,1
2008,512,515,5
2008,423,325,1
2008,326,315,1
2008,424,312,2
2008,722,713,2
2008,334,523,3
2008,238,236,1
2008,532,484,1
2008,323,322,5
2008,339,423,7
2008,541,336,1
2008,221,335,1
2008,325,326,3
2008,323,519,1
2008,721,721,28
2008,541,511,106
2008,211,324,1
2008,424,624,1
2008,923,923,1
2008,326,621,1
2008,237,327,1
2008,532,238,2
2008,423,326,1
2008,541,519,3
2008,488,541,2
2008,236,332,2
2008,531,212,2
2008,524,611,1
2008,713,515,1
2008,335,811,1
2008,212,486,1
2008,322,334,1
2008,423,336,2
2008,425,541,3
2008,541,331,1
2008,713,424,1
2008,424,314,1
2008,541,525,1
2008,315,314,1
2008,522,522,184
2008,523,323,1
2008,722,311,2
2008,712,712,2
2008,523,532,5
2008,522,523,22
2008,531,447,1
2008,335,331,1
2008,311,325,3
2008,541,324,1
2008,336,488,2
2008,324,447,1
2008,611,541,2
2008,334,323,2
2008,711,512,1
2008,325,551,1
2008,493,493,3
2008,561,238,1
2008,332,423,5
2008,722,561,1
2008,561,491,1
2008,711,541,1
2008,524,561,4
2008,623,624,1
2008,221,926,1
2008,446,517,1
2008,531,621,4
2008,623,623,22
2008,333,337,1
2008,486,211,4
2008,333,443,2
2008,541,314,1
2008,238,561,1
2008,522,212,1
2008,334,561,4
2008,623,325,1
2008,339,322,1
2008,813,813,7
2008,333,331,3
2008,533,311,1
2008,624,624,4
2008,551,311,1
2008,335,541,5
2008,237,484,1
2008,485,541,1
2008,336,541,5
2008,524,333,1
2008,441,811,1
2008,525,624,1
2008,325,533,1
2008,312,311,3
2008,331,334,1
2008,336,331,5
2008,447,447,3
2008,531,236,2
2008,325,812,1
2008,325,334,5
2008,332,336,5
2008,483,488,2
2008,541,315,1
2008,517,334,7
2008,531,332,1
2008,339,334,13
2008,488,484,2
2008,311,112,2
2008,339,325,15
2008,511,221,1
2008,522,561,3
2008,541,611,4
2008,523,483,3
2008,312,325,2
2008,423,337,2
2008,622,623,2
2008,517,325,2
2008,332,339,2
2008,541,522,7
2008,334,339,19
2008,445,424,2
2008,621,484,1
2008,337,337,7
2008,523,315,6
2008,221,336,1
2008,522,524,8
2008,212,313,1
2008,492,492,2
2008,237,523,1
2008,111,511,1
2008,519,515,2
2008,924,924,3
2008,452,332,1
2008,326,333,1
2008,327,212,3
2008,525,523,8
2008,325,562,2
2008,622,622,38
2008,551,541,1
2008,423,237,1
2008,484,484,13
2008,339,551,1
2008,336,517,1
2008,541,518,1
2008,541,493,1
2008,423,314,1
2008,541,928,1
2008,531,611,1
2008,519,517,1
2008,337,312,2
2008,337,423,1
2008,541,524,1
2008,551,423,2
2008,523,493,3
2008,524,525,6
2008,512,339,1
2008,711,561,2
2008,611,511,2
2008,511,812,1
2008,213,454,1
2008,311,333,1
2008,424,486,1
2008,237,335,1
2008,333,444,1
2008,622,621,10
2008,452,443,1
2008,333,332,14
2008,453,512,1
2008,423,621,2
2008,339,238,1
2008,326,336,1
2008,523,236,13
2008,221,212,2
2008,325,115,1
2008,541,211,2
2008,622,446,1
2008,331,511,1
2008,313,316,1
2008,519,453,2
2008,453,448,1
2008,213,211,16
2008,236,321,1
2008,443,451,1
2008,523,621,14
2008,621,211,1
2008,314,314,2
2008,332,236,1
2008,523,327,5
2008,484,561,1
2008,334,511,106
2008,525,488,1
2008,711,532,1
2008,315,448,1
2008,532,532,18
2008,524,623,1
2008,511,519,7
2008,448,423,1
2008,541,323,4
2008,561,541,34
2008,518,518,12
2008,622,813,1
2008,523,611,7
2008,221,115,1
2008,523,522,38
2008,517,515,4
2008,511,424,1
2008,493,486,2
2008,334,711,2
2008,334,488,2
2008,561,525,2
2008,326,326,20
2008,333,334,22
2008,333,212,1
2008,454,333,1
2008,424,424,37
2008,335,332,2
2008,441,531,1
2008,425,425,1
2008,522,519,1
2008,453,424,2
2008,339,713,1
2008,532,213,2
2008,238,532,1
2008,524,541,13
2008,561,311,1
2008,211,333,1
2008,336,423,3
2008,525,481,1
2008,325,511,1
2008,336,336,51
2008,531,623,12
2008,316,321,1
2008,213,541,6
2008,325,315,1
2008,327,339,1
2008,813,711,1
2008,334,325,8
2008,519,518,1
2008,333,211,1
2008,423,424,7
2008,325,324,2
2008,541,423,1
2008,519,561,2
2008,713,713,12
2008,711,623,1
2008,453,711,4
2008,238,518,2
2008,525,325,5
2008,316,423,1
2008,531,325,1
2008,213,532,2
2008,811,517,1
2008,213,213,37
2008,424,316,1
2008,511,811,1
2008,523,335,7
2008,327,327,22
2008,561,531,1
2008,212,453,1
2008,315,423,1
2008,523,332,13
2008,326,334,1
2008,523,443,3
2008,922,922,2
2008,524,622,3
2008,523,926,1
2008,322,332,2
2008,518,423,2
2008,511,323,2
2008,525,525,36
2008,541,515,2
2008,522,333,1
2008,316,315,1
2008,531,452,2
2008,713,722,1
2008,237,621,1
2008,333,511,6
2008,311,493,1
2008,334,446,1
2008,333,541,9
2008,523,445,7
2008,423,517,2
2008,551,621,1
2008,446,446,16
2008,519,512,2
2008,523,713,13
2008,511,515,1
2008,327,423,4
2008,811,541,1
2008,482,441,1
2008,517,212,1
2008,453,443,2
2008,621,486,1
2008,713,561,2
2008,325,621,7
2008,236,523,1
2008,525,331,1
2008,112,311,1
2008,425,423,1
2008,339,237,3
2008,561,237,1
2008,512,511,4
2008,333,221,1
2008,722,722,43
2008,448,315,1
2008,926,541,1
2008,522,441,1
2008,541,213,1
2008,523,448,8
2008,533,722,1
2008,332,326,3
2008,339,311,3
2008,524,511,4
2008,533,238,4
2008,335,423,1
2008,512,327,1
2008,315,316,1
2008,311,311,60
2008,525,333,3
2008,423,321,2
2008,519,511,7
2008,443,238,1
2008,211,221,8
2008,323,511,1
2008,441,423,1
2008,327,531,1
2008,238,488,2
2008,322,321,1
2008,523,453,2
2008,523,237,14
2008,454,541,2
2008,453,453,9
2008,334,213,3
2008,445,445,13
2008,333,324,1
2008,519,519,10
2008,524,522,4
2008,524,488,1
2008,221,424,1
2008,541,924,2
2008,515,611,1
2008,111,113,1
2008,213,238,4
2008,423,712,1
2008,315,541,2
2008,325,339,9
2008,541,812,4
2008,315,315,12
2008,621,623,4
2008,713,523,1
2008,532,812,1
2008,423,238,1
2008,522,518,4
2008,811,423,1
2008,334,334,223
2008,523,523,177
2008,213,333,2
2008,445,311,2
2008,333,237,2
2008,541,623,1
2008,525,524,3
2008,331,325,1
2008,621,423,4
2008,334,454,1
2008,488,325,1
2008,481,492,1
2008,212,212,69
2008,316,316,7
2008,533,334,1
2008,333,326,3
2008,211,334,1
2008,922,541,1
2008,611,523,1
2008,511,423,3
2008,325,335,2
2008,519,541,2
2008,333,238,8
2008,333,532,4
2008,523,525,6
2008,812,722,1
2008,448,424,1
2008,336,511,4
2008,326,339,2
2008,523,313,2
2008,448,448,5
2008,713,451,1
2008,562,423,2
2008,561,454,2
2008,483,213,1
2008,221,325,2
2008,541,221,4
2008,321,326,2
2008,443,541,2
2008,562,324,1
2008,339,541,3
2008,722,541,3
2008,212,562,1
2008,331,423,9
2008,523,486,1
2008,446,325,1
2008,811,327,1
2008,522,423,1
2008,621,339,3
2008,525,212,3
2008,334,621,3
2008,518,511,11
2008,523,312,6
2008,324,211,2
2008,311,326,1
2008,237,488,1
2008,238,333,3
2008,424,454,1
2008,488,524,1
2008,531,522,5
2008,522,334,4
2008,519,523,1
2008,541,454,4
2008,325,337,1
2008,486,212,1
2008,488,333,1
2008,212,221,1
2008,322,333,1
2008,333,483,1
2008,332,331,4
2008,561,483,1
2008,511,334,44
2008,325,332,1
2008,523,211,12
2008,511,523,5
2008,423,335,2
2008,621,446,4
2008,561,424,2
2008,311,722,1
2008,443,511,1
2008,445,523,1
2008,517,453,1
2008,332,332,51
2008,517,532,1
2008,211,335,1
2008,541,922,1
2008,522,211,2
2008,561,519,2
2008,512,541,3
2008,525,522,5
2008,325,325,219
2008,221,334,3
2008,443,334,4
2008,531,445,2
2008,522,452,1
2008,325,451,1
2008,452,454,1
2008,454,453,3
2008,531,213,1
2008,327,713,1
2008,522,525,1
2008,334,811,1
2008,424,445,5
2008,237,517,1
2008,325,517,2
2008,926,523,1
2008,213,562,1
2008,443,443,7
2008,523,515,8
2008,423,531,1
2008,423,446,1
2008,523,722,18
2008,442,442,3
2008,623,621,8
2008,115,115,2
2008,621,325,3
2008,323,323,20
2008,523,441,7
2008,454,441,1
2008,332,335,3
2008,237,713,4
2008,531,237,16
2008,444,444,3
2008,454,451,1
2008,713,339,1
2008,446,423,1
2008,424,212,1
2008,221,213,4
2008,531,311,2
2008,332,334,5
2008,541,443,2
2008,211,424,1
2008,333,531,1
2008,541,339,4
2008,423,423,93
2008,523,451,3
2008,811,533,1
2008,441,532,1
2008,523,212,21
2008,483,562,1
2008,812,448,1
2008,523,531,33
2008,523,541,84
2008,483,721,1
2008,333,811,4
2008,339,327,3
2008,211,213,23
2008,531,713,3
2008,621,561,2
2008,811,511,1
2008,454,454,8
2008,424,523,1
2008,523,512,7
2008,541,238,3
2008,523,519,5
2008,522,339,2
2008,522,313,1
2008,523,711,13
2008,446,334,1
2008,561,622,1
2008,326,423,4
2008,541,334,20
2008,622,339,2
2008,551,551,3
2008,562,541,1
2008,334,445,1
2008,522,541,2
2008,333,561,1
2008,812,812,12
2008,336,314,1
2008,313,238,1
2008,491,491,2
2008,424,493,1
2008,522,531,5
2008,325,624,1
2008,517,454,2
2008,332,327,2
2008,518,424,1
2008,334,335,12
2008,322,326,3
2008,451,315,1
2008,512,611,1
2008,315,313,1
2008,334,238,1
2008,211,325,3
2008,221,221,73
2008,336,332,5
2008,335,335,35
2008,523,322,5
2008,451,453,2
2008,522,335,1
2008,512,713,2
2008,212,541,1
2008,312,312,23
2008,454,812,1
2008,561,711,1
2008,515,519,2
2008,722,325,1
2008,339,336,1
2008,212,211,4
2008,611,111,1
2008,515,453,1
2008,423,331,4
2008,924,333,1
2008,337,442,1
2008,423,221,3
2008,531,531,138
2008,561,522,7
2008,325,111,4
2008,523,325,56
2008,515,334,1
2008,423,541,3
2008,451,454,1
2008,212,522,2
2008,531,113,1
2008,481,561,2
2008,561,115,2
2008,322,325,2
2008,448,512,1
2008,316,339,1
2008,221,211,2
2008,238,517,1
2008,541,523,10
2008,517,541,17
2008,523,488,7
2008,621,238,1
2008,518,339,1
2008,622,713,1
2008,512,443,1
2008,523,238,13
2008,331,336,2
2008,424,334,1
2008,523,623,5
2008,325,446,4
2008,221,327,2
2008,523,524,20
2008,515,512,3
2008,324,445,1
2008,812,623,1
2008,525,221,2
2008,333,213,7
2008,335,333,6
2008,425,511,1
2008,324,325,3
2008,515,532,1
2008,524,524,235
2008,448,316,1
2008,339,339,54
2008,115,523,1
2008,324,213,1
2008,315,339,3
2008,423,441,1
2008,486,486,5
2008,561,524,1
2008,334,336,6
2008,541,424,1
2008,335,522,1
2008,523,337,7
2008,332,325,1
2008,518,611,1
2008,453,454,1
2008,522,322,1
2008,512,721,1
2008,221,511,1
2008,327,324,5
2008,339,446,1
2008,326,511,1
2008,721,213,1
2008,334,332,4
2008,522,511,4
2008,211,238,1
2008,337,541,1
2008,454,424,5
2008,525,621,2
2008,561,518,2
2008,561,517,3
2008,313,314,1
2008,522,927,1
2008,212,335,1
2008,444,423,2
2008,721,511,1
2008,484,333,1
2008,334,812,1
2008,311,332,1
2008,313,313,4
2008,523,444,2
2008,624,621,2
2008,334,326,2
2008,512,551,1
2008,314,561,1
2008,522,922,2
2008,493,561,1
2008,561,523,3
2008,522,517,1
2008,492,488,1
2008,322,313,1
2008,561,423,2
2009,519,515,1
2009,562,562,18
2009,486,324,3
2009,523,331,4
2009,523,485,1
2009,924,812,1
2009,238,423,2
2009,523,519,5
2009,551,522,4
2009,237,334,1
2009,221,812,1
2009,711,453,1
2009,525,322,1
2009,333,331,4
2009,493,493,2
2009,561,454,1
2009,531,424,1
2009,515,511,2
2009,333,424,1
2009,326,334,1
2009,561,531,1
2009,325,327,1
2009,486,486,8
2009,325,326,3
2009,441,336,1
2009,331,333,1
2009,221,924,1
2009,324,337,1
2009,423,488,2
2009,333,212,3
2009,334,332,2
2009,325,211,2
2009,561,812,1
2009,531,623,5
2009,541,446,1
2009,325,325,179
2009,517,335,1
2009,221,512,1
2009,924,213,1
2009,523,541,59
2009,221,221,79
2009,337,325,2
2009,624,561,1
2009,451,451,4
2009,511,713,1
2009,611,541,1
2009,483,483,2
2009,112,325,1
2009,523,484,4
2009,221,322,1
2009,211,213,36
2009,486,211,3
2009,532,441,2
2009,212,511,1
2009,333,332,8
2009,531,721,10
2009,541,515,4
2009,335,424,1
2009,339,326,3
2009,523,493,1
2009,511,621,2
2009,336,484,1
2009,924,238,1
2009,511,561,4
2009,322,339,2
2009,524,511,3
2009,523,525,17
2009,424,211,1
2009,523,337,4
2009,493,313,1
2009,561,312,1
2009,531,525,1
2009,211,334,1
2009,621,448,1
2009,337,334,1
2009,237,511,4
2009,335,331,1
2009,325,562,1
2009,532,336,2
2009,541,335,5
2009,311,311,40
2009,523,713,9
2009,443,511,2
2009,424,115,1
2009,523,722,9
2009,321,325,1
2009,423,441,3
2009,211,237,1
2009,332,238,3
2009,523,515,16
2009,531,325,2
2009,424,442,1
2009,236,532,1
2009,561,512,1
2009,523,441,5
2009,324,324,7
2009,325,324,3
2009,333,324,1
2009,811,561,1
2009,523,444,1
2009,211,212,3
2009,523,326,13
2009,325,334,4
2009,522,325,3
2009,532,332,1
2009,484,423,1
2009,523,451,5
2009,523,721,14
2009,424,339,1
2009,325,621,7
2009,532,532,11
2009,523,211,19
2009,525,713,1
2009,523,488,1
2009,333,446,1
2009,531,237,3
2009,424,111,3
2009,237,332,2
2009,486,213,4
2009,561,519,2
2009,336,238,1
2009,531,621,3
2009,423,561,1
2009,532,221,1
2009,511,518,8
2009,322,488,1
2009,339,518,1
2009,531,812,1
2009,486,454,1
2009,488,541,1
2009,213,212,2
2009,332,335,1
2009,324,212,1
2009,333,334,13
2009,331,523,1
2009,237,336,1
2009,713,541,2
2009,313,325,2
2009,525,325,3
2009,324,327,1
2009,442,531,1
2009,531,523,9
2009,311,722,2
2009,511,211,2
2009,811,327,1
2009,339,561,2
2009,238,562,2
2009,722,445,2
2009,335,337,1
2009,326,541,3
2009,523,518,2
2009,486,488,1
2009,316,315,2
2009,332,484,1
2009,221,211,3
2009,481,481,5
2009,325,333,4
2009,512,611,1
2009,531,484,1
2009,519,334,1
2009,622,622,41
2009,523,562,4
2009,448,448,2
2009,332,322,1
2009,221,324,2
2009,331,334,1
2009,334,238,3
2009,236,237,1
2009,334,111,1
2009,316,424,1
2009,211,111,1
2009,333,323,1
2009,523,522,44
2009,621,423,2
2009,621,623,8
2009,541,517,6
2009,423,332,1
2009,315,511,2
2009,237,531,6
2009,533,525,1
2009,453,453,5
2009,813,451,1
2009,541,488,5
2009,325,424,12
2009,423,541,3
2009,541,722,1
2009,622,325,1
2009,334,333,16
2009,332,325,1
2009,517,561,3
2009,322,334,1
2009,425,423,1
2009,517,523,1
2009,312,445,1
2009,322,453,1
2009,221,486,1
2009,611,721,1
2009,339,325,12
2009,522,525,1
2009,454,511,3
2009,713,334,1
2009,453,561,1
2009,423,423,56
2009,211,325,4
2009,525,238,1
2009,424,486,1
2009,541,111,2
2009,722,812,1
2009,236,327,1
2009,333,213,3
2009,424,324,1
2009,523,238,4
2009,339,332,1
2009,312,722,1
2009,621,811,1
2009,713,561,1
2009,523,311,12
2009,236,221,1
2009,525,311,1
2009,339,334,7
2009,525,561,3
2009,533,311,1
2009,923,541,1
2009,221,212,1
2009,334,325,13
2009,522,523,19
2009,533,336,1
2009,531,511,5
2009,453,221,1
2009,523,336,38
2009,551,721,1
2009,522,511,5
2009,327,327,8
2009,524,482,1
2009,311,561,1
2009,334,518,2
2009,221,311,1
2009,423,524,1
2009,212,339,1
2009,238,541,4
2009,523,315,3
2009,541,236,4
2009,334,517,12
2009,621,525,1
2009,713,335,1
2009,811,531,1
2009,316,448,1
2009,532,523,1
2009,525,722,1
2009,221,213,3
2009,454,454,6
2009,812,334,1
2009,316,423,1
2009,515,541,3
2009,492,488,3
2009,525,213,1
2009,518,813,1
2009,611,621,1
2009,713,511,1
2009,622,623,1
2009,445,311,3
2009,321,446,1
2009,335,335,18
2009,722,311,1
2009,523,481,3
2009,519,561,1
2009,562,213,1
2009,325,332,1
2009,322,561,1
2009,339,333,2
2009,621,621,90
2009,522,336,2
2009,621,561,4
2009,926,325,1
2009,331,212,2
2009,423,517,1
2009,811,238,1
2009,713,333,1
2009,453,321,1
2009,551,511,1
2009,213,541,5
2009,525,445,2
2009,336,331,2
2009,525,423,3
2009,339,515,1
2009,522,334,1
2009,511,523,3
2009,238,238,10
2009,518,511,7
2009,212,331,3
2009,332,327,2
2009,423,334,6
2009,551,523,4
2009,321,321,5
2009,423,811,1
2009,523,561,18
2009,212,515,2
2009,483,562,1
2009,511,512,5
2009,523,523,160
2009,423,493,1
2009,212,531,1
2009,488,336,1
2009,333,333,67
2009,336,335,2
2009,484,424,1
2009,522,211,1
2009,523,531,47
2009,454,453,2
2009,323,541,2
2009,213,488,1
2009,339,523,3
2009,523,446,2
2009,713,713,23
2009,561,316,1
2009,312,311,3
2009,327,213,1
2009,517,515,7
2009,453,712,1
2009,213,517,1
2009,518,523,1
2009,512,713,1
2009,237,442,1
2009,522,541,4
2009,511,517,10
2009,621,518,1
2009,561,532,1
2009,423,333,2
2009,237,326,1
2009,561,424,1
2009,512,511,3
2009,531,238,1
2009,236,334,1
2009,111,325,1
2009,811,334,1
2009,325,561,2
2009,311,445,2
2009,334,519,1
2009,237,721,4
2009,523,333,28
2009,311,531,1
2009,511,484,2
2009,315,316,1
2009,721,511,1
2009,423,454,1
2009,561,517,3
2009,336,488,1
2009,523,236,6
2009,517,443,1
2009,524,525,2
2009,511,454,2
2009,512,334,2
2009,112,112,3
2009,511,332,1
2009,325,523,1
2009,531,811,1
2009,517,511,8
2009,561,518,3
2009,621,812,1
2009,541,424,4
2009,332,326,5
2009,311,316,1
2009,484,541,1
2009,531,622,3
2009,523,335,8
2009,524,531,3
2009,621,335,1
2009,721,722,1
2009,561,522,4
2009,531,452,3
2009,561,541,21
2009,311,324,2
2009,221,562,3
2009,424,454,2
2009,332,236,1
2009,525,622,2
2009,523,237,9
2009,334,423,3
2009,211,211,58
2009,314,333,1
2009,512,515,6
2009,812,722,1
2009,323,323,6
2009,333,237,1
2009,541,621,5
2009,339,812,1
2009,237,711,1
2009,334,522,1
2009,524,524,107
2009,326,339,1
2009,523,321,3
2009,326,562,1
2009,323,315,1
2009,519,611,1
2009,453,512,1
2009,452,454,1
2009,551,551,2
2009,541,333,3
2009,561,423,1
2009,424,621,1
2009,518,524,3
2009,511,813,2
2009,541,315,1
2009,333,336,1
2009,221,623,1
2009,334,523,2
2009,236,325,1
2009,522,531,7
2009,221,325,1
2009,324,211,1
2009,336,212,1
2009,335,541,3
2009,312,325,2
2009,621,611,1
2009,541,211,1
2009,311,114,1
2009,541,336,12
2009,336,334,7
2009,922,922,7
2009,532,447,1
2009,624,541,1
2009,423,621,2
